tweet_text	label_text	cleaned_text_bert	cleaned_text_bertweet
Balloons turn on internet for areas knocked out by Hurricane Maria https://t.co/URc8LoGOM9 https://t.co/p1mJtXotzG	other_relevant_information	Balloons turn on internet for areas knocked out by Hurricane Maria	Balloons turn on internet for areas knocked out by Hurricane Maria https://t.co/URc8LoGOM9 https://t.co/p1mJtXotzG
RT @Cyberattac_Newz: In Harveyâ€™s wake, energy security legislation needed now more than ever https://t.co/sd9Kq3JQaL https://t.co/CjQnJRcFqC	not_humanitarian	In Harvey's wake, energy security legislation needed now more than ever	In Harvey's wake, energy security legislation needed now more than ever https://t.co/sd9Kq3JQaL https://t.co/CjQnJRcFqC
RT @TimTebow: So proud of this team for fighting to help those in need! #irma @tebowfoundation https://t.co/55tnEfbCdN	rescue_volunteering_or_donation_effort	So proud of this team for fighting to help those in need! irma	So proud of this team for fighting to help those in need! #irma @tebowfoundation https://t.co/55tnEfbCdN
@JetBlue frequency reduction to Puerto Rico means higher ratesÂ¡ https://t.co/46wKHysr8Z	not_humanitarian	frequency reduction to Puerto Rico means higher rates¡	@JetBlue frequency reduction to Puerto Rico means higher rates¡ https://t.co/46wKHysr8Z
Happy camper with these Colombian snacks #patacones #chorizo #mazorcapicante #mora #siestaneeded https://t.co/s3jahp2sU4	not_humanitarian	Happy camper with these Colombian snacks patacones chorizo mazorcapicante mora siestaneeded	Happy camper with these Colombian snacks #patacones #chorizo #mazorcapicante #mora #siestaneeded https://t.co/s3jahp2sU4
@AcePictureBot Your waifu is Mora (Pornhub) https://t.co/EbDEpoqQ2m	not_humanitarian	Your waifu is Mora (Pornhub)	@AcePictureBot Your waifu is Mora (Pornhub) https://t.co/EbDEpoqQ2m
New footage of the earthquake in Mexico via /r/videos https://t.co/h4rTkba2ff https://t.co/f6WQZMaIOl	not_humanitarian	New footage of the earthquake in Mexico via /r/videos	New footage of the earthquake in Mexico via /r/videos https://t.co/h4rTkba2ff https://t.co/f6WQZMaIOl
We gave #MassachusettsUnitedForPuertoRico #theBostonFoundation #HurricaneMaria https://t.co/akSrmsP0e8	not_humanitarian	We gave MassachusettsUnitedForPuertoRico theBostonFoundation HurricaneMaria	We gave #MassachusettsUnitedForPuertoRico #theBostonFoundation #HurricaneMaria https://t.co/akSrmsP0e8
@YukonVet hi doc i back FROM PUERTO RICO love you not have light and Internet but i come againe https://t.co/MG4e3kaKQ5	not_humanitarian	hi doc i back FROM PUERTO RICO love you not have light and Internet but i come againe	@YukonVet hi doc i back FROM PUERTO RICO love you not have light and Internet but i come againe https://t.co/MG4e3kaKQ5
@realDonaldTrump Are the fires still burning in California? Can you give us an update on Puerto Rico? #ShutUp&amp;Resign https://t.co/WbdqoQQsKm	not_humanitarian	Are the fires still burning in California? Can you give us an update on Puerto Rico? ShutUp&Resign	@realDonaldTrump Are the fires still burning in California? Can you give us an update on Puerto Rico? #ShutUp&Resign https://t.co/WbdqoQQsKm
"Hurricane Harvey Evacuees Are Returning Home to Face Destruction: ""It’s Sickening"" - https://t.co/Aed1adOYzh https://t.co/t33mC1EpMp"	infrastructure_and_utility_damage	"Hurricane Harvey Evacuees Are Returning Home to Face Destruction: ""It's Sickening"" -"	"Hurricane Harvey Evacuees Are Returning Home to Face Destruction: ""It's Sickening"" - https://t.co/Aed1adOYzh https://t.co/t33mC1EpMp"
Shaken by Harvey, Congress May Try Something New: Bipartisanship https://t.co/ahEXE73PBx #DLW https://t.co/YOoJatQ5en	not_humanitarian	Shaken by Harvey, Congress May Try Something New: Bipartisanship DLW	Shaken by Harvey, Congress May Try Something New: Bipartisanship https://t.co/ahEXE73PBx #DLW https://t.co/YOoJatQ5en
#Hope in Action. Ready to go viral! Pray for world peace. #NorthKorea #Iran #USA #MexicoEarthquake https://t.co/2vkPUEMeT5	not_humanitarian	Hope in Action. Ready to go viral! Pray for world peace. NorthKorea Iran USA MexicoEarthquake	#Hope in Action. Ready to go viral! Pray for world peace. #NorthKorea #Iran #USA #MexicoEarthquake https://t.co/2vkPUEMeT5
Mexico City Earthquake aftershock during live TV newscast:https://t.co/aADuGMEfQK https://t.co/Q0AN4T99v0	other_relevant_information	Mexico City Earthquake aftershock during live TV newscast:	Mexico City Earthquake aftershock during live TV newscast:https://t.co/aADuGMEfQK https://t.co/Q0AN4T99v0
First Harvey, now Irma. Pres Trump &amp; VPres Pence again with hurricane victims on the ground. #Eyecontact #leadership https://t.co/VW89QQwdC8	not_humanitarian	First Harvey, now Irma. Pres Trump & VPres Pence again with hurricane victims on the ground. Eyecontact leadership	First Harvey, now Irma. Pres Trump & VPres Pence again with hurricane victims on the ground. #Eyecontact #leadership https://t.co/VW89QQwdC8
https://t.co/5QMdTca2Ac #shoes Vans Sk8 Hi Reissue Zip Mono Tornado Gray Men's Size 9.5 New In Box Skate Shoe https://t.co/V38W80I3m9	not_humanitarian	shoes Vans Sk8 Hi Reissue Zip Mono Tornado Gray Men's Size 9.5 New In Box Skate Shoe	https://t.co/5QMdTca2Ac #shoes Vans Sk8 Hi Reissue Zip Mono Tornado Gray Men's Size 9.5 New In Box Skate Shoe https://t.co/V38W80I3m9
RT @euronews: Is Hurricane Irma stronger than Harvey? https://t.co/HSl2JBx207 https://t.co/qC0gUrq9AX	other_relevant_information	Is Hurricane Irma stronger than Harvey?	Is Hurricane Irma stronger than Harvey? https://t.co/HSl2JBx207 https://t.co/qC0gUrq9AX
1/ This is Woodloch, a small town on the outskirts of The Woodlands that has barely begun recovering from #Harvey. https://t.co/NyeRz1fjuA	infrastructure_and_utility_damage	1/ This is Woodloch, a small town on the outskirts of The Woodlands that has barely begun recovering from Harvey.	1/ This is Woodloch, a small town on the outskirts of The Woodlands that has barely begun recovering from #Harvey. https://t.co/NyeRz1fjuA
Hurricane Maria loss estimated much lower at up to $30bn byÂ RMS https://t.co/dIQwdgq4xY https://t.co/3rlgUZY1Av	other_relevant_information	Hurricane Maria loss estimated much lower at up to $30bn by RMS	Hurricane Maria loss estimated much lower at up to $30bn by RMS https://t.co/dIQwdgq4xY https://t.co/3rlgUZY1Av
Just got through #Irma. Hopefully #Maria dies in the Atlantic. https://t.co/wtOxtRtLng	other_relevant_information	Just got through Irma. Hopefully Maria dies in the Atlantic.	Just got through #Irma. Hopefully #Maria dies in the Atlantic. https://t.co/wtOxtRtLng
Finally, Hurricane Maria moving away from Puerto Rico. A terrible day for those folks. #Corecast #CHAwx #TNwx #gawx https://t.co/6Gl6bSEtbD	other_relevant_information	Finally, Hurricane Maria moving away from Puerto Rico. A terrible day for those folks. Corecast CHAwx TNwx gawx	Finally, Hurricane Maria moving away from Puerto Rico. A terrible day for those folks. #Corecast #CHAwx #TNwx #gawx https://t.co/6Gl6bSEtbD
IMPORTANT NOTICE Due to Hurricane Maria, Congo Bar #PUNTACANA will be closed tonight. https://t.co/WrfIWK7jkr	not_humanitarian	IMPORTANT NOTICE Due to Hurricane Maria, Congo Bar PUNTACANA will be closed tonight.	IMPORTANT NOTICE Due to Hurricane Maria, Congo Bar #PUNTACANA will be closed tonight. https://t.co/WrfIWK7jkr
I officially quit California, I'm sick of these fires. #santarosa #napa #wildfires https://t.co/3ueaWrROtv	not_humanitarian	I officially quit California, I'm sick of these fires. santarosa napa wildfires	I officially quit California, I'm sick of these fires. #santarosa #napa #wildfires https://t.co/3ueaWrROtv
It was a Mexico City office building. Now, after the earthquake, it's a tomb https://t.co/hAqPLztxaf #UnitedStates https://t.co/Mrw42iWJZx	infrastructure_and_utility_damage	It was a Mexico City office building. Now, after the earthquake, it's a tomb UnitedStates	It was a Mexico City office building. Now, after the earthquake, it's a tomb https://t.co/hAqPLztxaf #UnitedStates https://t.co/Mrw42iWJZx
Look at all the donations the SA Food Bank is getting! Coming in from all over to help Those effected by Harvey https://t.co/FMHa9yP6HT	rescue_volunteering_or_donation_effort	Look at all the donations the SA Food Bank is getting! Coming in from all over to help Those effected by Harvey	Look at all the donations the SA Food Bank is getting! Coming in from all over to help Those effected by Harvey https://t.co/FMHa9yP6HT
Excited to represent Puerto Rico! With our administrators! @OakHillElem @ohepta https://t.co/hp56NQvEuO	not_humanitarian	Excited to represent Puerto Rico! With our administrators!	Excited to represent Puerto Rico! With our administrators! @OakHillElem @ohepta https://t.co/hp56NQvEuO
Hurricane Insurance Claims - FAQ's Answered by Experts! @GreenspanSOCAL https://t.co/35oCKw1oAB #Maria #Irma https://t.co/nIEaVoXu9K	other_relevant_information	Hurricane Insurance Claims - FAQ's Answered by Experts! Maria Irma	Hurricane Insurance Claims - FAQ's Answered by Experts! @GreenspanSOCAL https://t.co/35oCKw1oAB #Maria #Irma https://t.co/nIEaVoXu9K
í•´ì™¸ #ì¼ëŸ¬ìŠ¤íŠ¸ Adventure and Mystery Illustrated by Glenn Harvey | https://t.co/FTsa1FhBDt #illustration #ART https://t.co/GXGBaUQ4Iv	not_humanitarian	해외 일러스트 Adventure and Mystery Illustrated by Glenn Harvey | illustration ART	해외 #일러스트 Adventure and Mystery Illustrated by Glenn Harvey | https://t.co/FTsa1FhBDt #illustration #ART https://t.co/GXGBaUQ4Iv
I think Event: Earthquake has occurred in Mexico Wed Sep 20 12:17:12 2017 CDT https://t.co/XZckMarScZ	other_relevant_information	I think Event: Earthquake has occurred in Mexico Wed Sep 20 12:17:12 2017 CDT	I think Event: Earthquake has occurred in Mexico Wed Sep 20 12:17:12 2017 CDT https://t.co/XZckMarScZ
Energy impacts of Harvey continue to be felt globally https://t.co/2022F4KvqT https://t.co/gAu1RzmFHV	infrastructure_and_utility_damage	Energy impacts of Harvey continue to be felt globally	Energy impacts of Harvey continue to be felt globally https://t.co/2022F4KvqT https://t.co/gAu1RzmFHV
How to Follow Hurricane Irma by NATE COHN via NYT https://t.co/dadHG7rMQb https://t.co/aP6kVf5IQZ	other_relevant_information	How to Follow Hurricane Irma by NATE COHN via NYT	How to Follow Hurricane Irma by NATE COHN via NYT https://t.co/dadHG7rMQb https://t.co/aP6kVf5IQZ
RT @txtf1: TX-TF1 is on their way to support those impacted by Hurricane Maria https://t.co/j8Y7tIJG4G	rescue_volunteering_or_donation_effort	TX-TF1 is on their way to support those impacted by Hurricane Maria	TX-TF1 is on their way to support those impacted by Hurricane Maria https://t.co/j8Y7tIJG4G
á¼³9á¼Ÿ2á¼ŸDá¼³9 Bali and Benito tonight, exhausted from the horrors of yesterday's Earthquake in Mexico City. á¼³9á¼Ÿ2á¼ŸDá½ƒ1á½ƒ1á¼Ÿ2á¼ŸDá¼³9 https://t.co/4BsbrOEVg3	not_humanitarian	ἳ9἟2἟Dἳ9 Bali and Benito tonight, exhausted from the horrors of yesterday's Earthquake in Mexico City. ἳ9἟2἟Dὃ1ὃ1἟2἟Dἳ9	ἳ9἟2἟Dἳ9 Bali and Benito tonight, exhausted from the horrors of yesterday's Earthquake in Mexico City. ἳ9἟2἟Dὃ1ὃ1἟2἟Dἳ9 https://t.co/4BsbrOEVg3
hey @elijahdaniel I have donated and I encourage everyone to donate it's for a good cause https://t.co/PZi2Q2Of7q https://t.co/MRikzNFaCv	not_humanitarian	hey I have donated and I encourage everyone to donate it's for a good cause	hey @elijahdaniel I have donated and I encourage everyone to donate it's for a good cause https://t.co/PZi2Q2Of7q https://t.co/MRikzNFaCv
Wildfire breaks out in California's Ventura County https://t.co/OyzWj7Uhqx https://t.co/UD3UhhK1Se	not_humanitarian	Wildfire breaks out in California's Ventura County	Wildfire breaks out in California's Ventura County https://t.co/OyzWj7Uhqx https://t.co/UD3UhhK1Se
RT @Mocha_fashion: I knew it! #irma #issahoe #forsure #jose #harvey #katia https://t.co/DKLczPtGIp https://t.co/xRxUic5uRA	not_humanitarian	I knew it! irma issahoe forsure jose harvey katia	I knew it! #irma #issahoe #forsure #jose #harvey #katia https://t.co/DKLczPtGIp https://t.co/xRxUic5uRA
CALIFORNIA WILDFIRES: Geoengineered Firestorms Terrorize to Advance theÂ Agenda(s) https://t.co/1r0AcZt3o7 https://t.co/h5lX0eKFZQ	not_humanitarian	CALIFORNIA WILDFIRES: Geoengineered Firestorms Terrorize to Advance the Agenda(s)	CALIFORNIA WILDFIRES: Geoengineered Firestorms Terrorize to Advance the Agenda(s) https://t.co/1r0AcZt3o7 https://t.co/h5lX0eKFZQ
Thanks to our employees who donated supplies for the victims of California #wildfires. #generosity. https://t.co/KK8XzVIyFy	rescue_volunteering_or_donation_effort	Thanks to our employees who donated supplies for the victims of California wildfires. generosity.	Thanks to our employees who donated supplies for the victims of California #wildfires. #generosity. https://t.co/KK8XzVIyFy
2 minutes left to donate! https://t.co/4UZRSUQ5xM https://t.co/ZBAjJcGGyq	not_humanitarian	2 minutes left to donate!	2 minutes left to donate! https://t.co/4UZRSUQ5xM https://t.co/ZBAjJcGGyq
Bragg soldiers assist Puerto Rico in recovery of Maria aftermath https://t.co/SEes5HExXC https://t.co/wWAFQTPoou	rescue_volunteering_or_donation_effort	Bragg soldiers assist Puerto Rico in recovery of Maria aftermath	Bragg soldiers assist Puerto Rico in recovery of Maria aftermath https://t.co/SEes5HExXC https://t.co/wWAFQTPoou
RT @HOWARDSMACK: Shout out to my Babygirl who is in Puerto Rico lending a helping hand !! I love you Octavia!! â¤â¤â¤â¤ https://t.co/ViocajqrhH	not_humanitarian	Shout out to my Babygirl who is in Puerto Rico lending a helping hand !! I love you Octavia!! red_heart red_heart red_heart red_heart	Shout out to my Babygirl who is in Puerto Rico lending a helping hand !! I love you Octavia!! ❤❤❤❤ https://t.co/ViocajqrhH
RT @thecrow1one: God bless to Mexico and all your lost lifes after the terrible earthquake...á½¤Fá¼žEá¼Ÿ9â¤ https://t.co/iyE8bltXtW	not_humanitarian	God bless to Mexico and all your lost lifes after the terrible earthquake...ὤF἞E἟9 red_heart	God bless to Mexico and all your lost lifes after the terrible earthquake...ὤF἞E἟9❤ https://t.co/iyE8bltXtW
General leading military effort in Puerto Rico explains departure - https://t.co/uqLPzBq2Td https://t.co/HZK3ViO4YW	not_humanitarian	General leading military effort in Puerto Rico explains departure -	General leading military effort in Puerto Rico explains departure - https://t.co/uqLPzBq2Td https://t.co/HZK3ViO4YW
1pm visible satellite image of #Hurricane #Maria over #PuertoRico. https://t.co/GPjZ0pIDHE	other_relevant_information	1pm visible satellite image of Hurricane Maria over PuertoRico.	1pm visible satellite image of #Hurricane #Maria over #PuertoRico. https://t.co/GPjZ0pIDHE
That Pizza Hut Manager Who Wouldn't Let His Employees Flee Irma Just Gave a Master Class in How Not to Lead‚Ä¶ https://t.co/H5m11aq0tq	not_humanitarian	That Pizza Hut Manager Who Wouldn't Let His Employees Flee Irma Just Gave a Master Class in How Not to Lead...	That Pizza Hut Manager Who Wouldn't Let His Employees Flee Irma Just Gave a Master Class in How Not to Lead... https://t.co/H5m11aq0tq
harvey brought the whole damn gang smh https://t.co/pDaRsBmoF2	other_relevant_information	harvey brought the whole damn gang smh	harvey brought the whole damn gang smh https://t.co/pDaRsBmoF2
Great first day back at Cravens post Harvey! Hugs and smiles all around! #SheldonStrong @SheldonISD https://t.co/LZPsQzu8ZJ	not_humanitarian	Great first day back at Cravens post Harvey! Hugs and smiles all around! SheldonStrong	Great first day back at Cravens post Harvey! Hugs and smiles all around! #SheldonStrong @SheldonISD https://t.co/LZPsQzu8ZJ
RT @weatherbryan: 2nd large earthquake today. Iraq had a M7.2 this morning. There was just a M6.5 in Costa Rica. https://t.co/cG0RiFTKw0	other_relevant_information	2nd large earthquake today. Iraq had a M7.2 this morning. There was just a M6.5 in Costa Rica.	2nd large earthquake today. Iraq had a M7.2 this morning. There was just a M6.5 in Costa Rica. https://t.co/cG0RiFTKw0
